mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.4252447487357115,15.745667960104925,1.0,0.0002665022739664208,3,0.001577606231510613,125.60423992667229,0.0975643052416039,347.6932220693149,0.0001,1000.0
1.0,0.8603805058531008,14.097410283749461,0.93,0.008569801411679845,2,0.07218916203098165,72.56100662330957,0.00620905467281797,2290.0516762340494,0.0001,1000.0
1.0,0.39420779347018137,11.929339585188623,0.87,0.02450021721675292,4,0.03517162323230374,548.7052804139305,0.0022466507059800624,10.62610866722403,0.0001,1000.0
1.0,0.6287153706402236,12.01406476342591,1.0,0.01137477991050791,3,0.005289132036906493,372.2524278734966,0.018076594885666628,144.57454745150545,0.0001,1000.0
1.0,0.025950968753663352,17.288281999514354,1.0,1.2356182077912584e-5,2,0.0023336100055931417,53.870530890722726,0.01609706743577774,38.846206462503204,0.0001,1000.0
1.0,0.537206175616926,11.348192215709407,1.0,0.03057146118653855,2,0.0015750527448828427,23.668574598686725,0.012223346377167914,280.85345702269274,0.0001,1000.0
1.0,0.4749291468926186,10.999854356508322,1.0,0.02680307979401359,4,0.010193089306370017,2754.3599049311047,0.08140811016358428,375.1616460658429,0.0001,1000.0
1.0,0.5249433255903686,11.295059231355165,0.93,0.02996582144295778,4,0.027426317664058175,52.46692343195857,0.008536526000755822,157.4207334659071,0.0001,1000.0
1.0,0.4938774484502783,13.894244537429003,1.0,0.0017183892268574606,3,0.0016084880955396224,730.6704115585202,0.00179268479681254,106.2676386324818,0.0001,1000.0
1.0,0.03499977229832886,18.810981167611775,1.0,2.0282545085084393e-5,4,0.020245272869076406,155.8431423042551,0.00150604450102307,402.6595448930651,0.0001,1000.0
1.0,0.6854479326441302,13.383887891419487,0.9,0.010536303430463549,3,0.04370377130458045,39.83400617169904,0.0015329658807113973,199.95781314940535,0.0001,1000.0
1.0,0.16919931048406195,14.352860065941842,0.95,0.0014250382681434298,4,0.004688784540169017,6015.020381796103,0.0012500683390111488,25.321452994700493,0.0001,1000.0
1.0,0.5326552837478918,12.717415031157111,0.88,0.008995636730197298,4,0.0360835956411022,860.3894453637105,0.005269742158643237,43.41018179013233,0.0001,1000.0
1.0,0.42146366314702344,10.71334205770286,1.0,0.04191051459397568,3,0.0016674981957900312,2136.0844792886182,0.04996825431897063,1446.4091818558713,0.0001,1000.0
1.0,0.06684817764889521,17.88975738221302,1.0,1.876299938061981e-5,2,0.08467340066544102,10.782456614997473,0.0014564525001681383,333.8863826915747,0.0001,1000.0
1.0,0.11556911843554736,17.758969808208526,0.97,5.230461987596214e-5,3,0.009299494064601415,3469.054827926027,0.003930067872428033,498.2026250724045,0.0001,1000.0
1.0,0.012807761803949365,18.283519300225315,1.0,1.631125856480108e-5,3,0.07282333462455176,82.0534477635601,0.02635071346684844,86.49292727693364,0.0001,1000.0
1.0,0.4046253878266266,16.128778006853462,1.0,0.0002524242416697025,2,0.0011741597367650241,1729.7494011642627,0.005887169880700787,478.1630657698102,0.0001,1000.0
1.0,0.037654313274877026,16.59408596429511,1.0,1.2821276066282823e-5,1,0.042615325207315626,28.47171625503199,0.03651356828718386,45.79376840356533,0.0001,1000.0
1.0,0.24798730994483692,16.850352935717865,1.0,0.0004822816405520142,2,0.02917763878765661,16.533519115949883,0.002148263429014121,576.6790584870682,0.0001,1000.0
1.0,0.8546055760588678,15.038477041677927,1.0,0.0005464225158363637,3,0.0012840801247498699,42.40516915468667,0.0031320125501034506,2839.5408342540727,0.0001,1000.0
1.0,0.1416595456605101,18.8076377890912,1.0,4.6498514656418374e-5,1,0.009736416876165863,783.9007989362507,0.00952521202976173,1252.227460774935,0.0001,1000.0
1.0,0.008725415756352176,17.310578817175042,1.0,1.1217345518093311e-5,1,0.001213765236633201,219.08489722587197,0.0093210363967608,10.516017591618624,0.0001,1000.0
1.0,0.4888724861953773,13.707221829820828,0.91,0.0026440088372851655,4,0.0037726203433113797,254.55506743448424,0.0011990358262105444,79.90604708274701,0.0001,1000.0
1.0,0.855601735585942,16.017768067453282,1.0,0.00020526460517517528,3,0.002740337712512743,213.46882496741287,0.009773621036287894,6339.753441244224,0.0001,1000.0
1.0,0.17591494644839895,15.94265802376859,1.0,0.0007480428154858109,1,0.007012873508577143,229.52557121435075,0.043659276034962134,69.27307934842285,0.0001,1000.0
1.0,0.8074217015298377,12.957049333738697,0.94,0.009131928775089499,3,0.021105507896466737,22.537422091674475,0.003822320062898069,2415.835703105278,0.0001,1000.0
1.0,0.8654873938778104,14.826953726849379,1.0,0.0005680017287637013,4,0.017652369246402257,10.7809394117596,0.029180447578403764,2766.6325895045934,0.0001,1000.0
1.0,0.14789265202582608,18.74549082747053,1.0,1.3272362541276198e-5,3,0.0036661297262107506,9837.768585296753,0.06120642968452489,1190.3513026903954,0.0001,1000.0
1.0,0.7169287418687993,13.005575464258525,0.9,0.016370141105590666,3,0.08194657784284766,800.3625960965769,0.002556396517955879,229.64756532914151,0.0001,1000.0
1.0,0.007814731745262166,17.807141679606474,1.0,5.073646113989901e-5,2,0.03410415760980616,254.0325704803144,0.016761066330340742,31.196086036411316,0.0001,1000.0
1.0,0.02412877776369292,16.53870674548517,1.0,0.0001289708223323535,2,0.003072829150299323,173.08193655242098,0.010303798869606749,16.1752075020336,0.0001,1000.0
1.0,0.017528384445156253,18.803410427871295,1.0,0.0009277108554054925,1,0.05234756721477937,78.82360297051103,0.0011010654940040354,192.03112724421013,0.0001,1000.0
1.0,0.027846429861179627,17.182254721266617,1.0,0.0023437092757226884,1,0.03304955523715466,55.620186915626185,0.0016374971727041259,59.71114995022664,0.0001,1000.0
